1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,31206MCNKR4891M,110005666243,GRAPHIC PACKAGING INTERNATIONAL LLC,100 GRAPHIC PACKAGING INTL WAY,MACON,BIBB,GA,31206,,,32.771800,-83.627500,,NA,,,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1324222813329,Acetaldehyde,NO,0000075070,75-07-0,5280,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2450.000,79892.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82342.280,169.249,1711.291,1880.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1711.291,0.000,1880.540,82511.529,0.000,0.000,82342.280,0.000,169.249,76168.000,0.000,0.000,0.000,8913.000,1711.291,169303.820,,PRODUCTION,1.030
2024,30207BLBNC1735D,110007087213,BIOLAB INC,1700 OLD COVINGTON HWY SW,CONYERS,ROCKDALE,GA,30012,,,33.671111,-84.045278,,CENTERBRIDGE CAPITAL PARTNERS III L.P.,NA,,NA,,,NO,325,Chemicals,,,,,,,325998,,,,,,1324223028299,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30161MTLCN110MC,110017416072,BALL CONTAINER LLC - ROME CAN PLANT,110 BALL DR,ROME,FLOYD,GA,30161,,,34.329400,-85.093600,,BALL CORP,006419147,BALL CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1324222561173,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,3010WMYNMR1EVEN,110046123495,MEYN AMERICA LLC,1000 EVENFLO DR,BALL GROUND,CHEROKEE,GA,30107,,,34.293740,-84.426160,,BERKSHIRE HATHAWAY INC,078907946,BERKSHIRE HATHAWAY INC,NA,,NA,NO,333,Machinery,,,,,,,333241,,,,,,1324222739892,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19945.000,0.000,0.000,0.000,19945.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19945.000,0.357,0.000,0.000,0.357,0.000,0.000,0.000,0.000,0.000,19945.000,0.000,0.000,19945.357,,PRODUCTION,1.000
2024,30913FDRLPHIGHW,110000359718,CLEARWATER PAPER - AUGUSTA MILL,4278 MIKE PADGETT HWY,AUGUSTA,RICHMOND,GA,30906,,,33.328600,-81.953700,,CLEARWATER PAPER CORP,782437318,,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1324222871497,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,170.000,110.000,0.000,0.000,0.000,0.000,0.000,300.000,0.000,0.000,0.000,0.000,0.000,580.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,580.000,0.000,300.000,280.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.000,580.220,,PRODUCTION,1.130
2024,3130WHYNDT15PAL,,HYUNDAI TRANSYS,1005 PALISADE DR - 1005 PALISADE DR,ELLABELL,BRYAN,GA,31308,,,32.192114,-81.470378,,NA,,,NA,,,NO,326,Plastics and Rubber,,,,,,,326140,,,,,,1324222479558,"Toluene-2,6-diisocyanate",NO,0000091087,91-08-7,13243,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10000.000,0.000,0.000,0.000,10000.000,,,
2024,3021WBSTBL7685B,110071433929,BEST BLOCK - GEORGIA PLANT,7685 BISHOP RD,FAIRBURN,FULTON,GA,30213,,,33.545361,-84.621110,,QUIKRETE HOLDINGS,969583546,QUIKRETE HOLDINGS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1324222712628,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.088,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,,PRODUCTION,0.820
2024,3010WVMCSP8MART,110057451831,VMC SPECIALTY ALLOYS LLC,800 MARTIN LUTHER KING JR. DRIVE,ADAIRSVILLE,BARTOW,GA,30103,,,34.367138,-84.906764,,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331314,,,,,,1324222781344,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,133.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,120000.000,0.000,0.000,0.000,120000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120001.000,134.000,0.000,0.000,133.000,0.720,0.280,0.000,0.000,0.000,120000.000,0.000,0.000,120134.000,,PRODUCTION,0.900
2024,30260SHRWN6795S,110000357284,SHERWIN-WILLIAMS CO,6795 S MAIN ST,MORROW,CLAYTON,GA,30260,,,33.569900,-84.344670,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222991198,Nonylphenol Ethoxylates,NO,N535,N535,1978074,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7290.000,0.000,0.000,0.000,0.000,0.000,0.000,7290.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3659.000,0.000,3659.000,0.000,10949.000,7290.000,0.000,0.000,0.000,7290.000,0.000,0.000,0.000,0.000,0.000,0.000,3659.000,10949.000,,PRODUCTION,1.030
2024,30062MTLCT1150M,110056941591,BLUESCOPE COATED PRODUCTS LLC,1150 MARIETTA INDUSTRIAL DR  NE,MARIETTA,COBB,GA,30062,,,33.978490,-84.538610,,BLUESCOPE STEEL NA INC,118847976,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222539215,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,848.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,848.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,848.000,0.000,0.000,848.000,0.000,0.000,0.000,500.000,0.000,0.000,33071.000,0.000,34419.000,,PRODUCTION,1.120
2024,31503CRLNS3231F,110000360564,CAROLINA SKIFF LLC,3231 FULFORD RD,WAYCROSS,WARE,GA,31503,,,31.245790,-82.420780,,NA,,NA,NA,,NA,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1324222461776,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,800.000,67000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67800.000,0.000,0.000,67800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67800.000,,PRODUCTION,0.770
2024,30050CRGLL71BAR,110000355749,POLYNT COMPOSITES USA INC.,71 BARNETT RD,FOREST PARK,CLAYTON,GA,30297,,,33.614444,-84.386389,,POLYNT COMPOSITES USA INC,968259981,POLYNT COMPOSITES USA INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222844639,Dicyclopentadiene,NO,0000077736,77-73-6,6643,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,274.600,167.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,441.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,289.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,389.770,0.000,0.000,0.000,0.000,0.000,0.000,1218.000,0.000,1218.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1607.770,831.370,0.000,0.000,441.600,289.770,100.000,0.000,1218.000,0.000,0.000,8350.000,0.000,10399.370,,PRODUCTION,0.750
2024,31647MCRFLROUTE,110007486354,BASF CORP,14284 HWY 41 N,SPARKS,COOK,GA,31647,,,31.214869,-83.454198,,BASF CORP,001307032,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,,,,,,,325320,,,,,,1324222571693,Propiconazole,NO,0060207901,60207-90-1,316398,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,3.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.350,0.000,0.000,0.000,0.000,0.000,0.000,41.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.350,49.760,0.000,0.000,8.410,41.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.760,,PRODUCTION,0.410
2024,31794BLDCRMAGNO,110000361251,MAKHTESHIM AGAN OF N.A. INC. DBA ADAMA TIFTON PLAN,7745 MAGNOLIA INDUSTRIAL BLVD,TIFTON,TIFT,GA,31794,,,31.414020,-83.493530,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324223073735,Oxadiazon,NO,0019666309,19666-30-9,215327,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,706.000,0.000,0.000,706.000,0.000,706.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,706.000,716.000,,PRODUCTION,0.500
2024,31550BMWDPMANOR,110000360742,B & M WOOD PRODS,4137 MANOR MILLWOOD RD,MANOR,WARE,GA,31550,,,31.127360,-82.583880,,NA,,NA,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222518918,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,ACTIVITY,1.000
2024,31533PCCRF1400P,110009354974,PCC AIRFOILS LLC,1400 POPE DR,DOUGLAS,COFFEE,GA,31535,,,31.486698,-82.867974,,BERKSHIRE HATHAWAY INC,001024314,BERKSHIRE HATHAWAY INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1324223083825,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,13.000,451.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,465.000,19.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,89.000,0.000,1289478.000,0.000,0.000,0.000,1289478.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1289567.000,554.000,0.000,0.000,465.000,77.220,11.780,0.000,0.000,0.000,1289478.000,0.000,0.000,1290032.000,,PRODUCTION,1.800
2024,31545TTRYNSAVAN,110017412968,RAYONIER PERFORMANCE FIBERS JESUP MILL,4470 SAVANNAH HWY,JESUP,WAYNE,GA,31545,,,31.658200,-81.840700,,RAYONIER ADVANCED MATERIALS INC,079357843,RAYONIER ADVANCED MATERIALS INC,NA,,NA,NO,322,Paper,,,,,,,322110,,,,,,1324222898456,Catechol,NO,0000120809,120-80-9,31427,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,43.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.050,0.000,0.000,43.050,0.000,0.000,0.000,0.000,0.000,0.000,3870.720,0.000,3913.770,,ACTIVITY,0.960
2024,3160WCJBND71GIL,110043670462,CJB INDUSTRIES INC. GH PLANT,701 GIL HARBIN INDUSTRIAL BLVD.,VALDOSTA,LOWNDES,GA,31601,,,30.803120,-83.281220,,CJB INDUSTRIES INC,176569366,CJB INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325320,325998,,,,,1324222488494,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.300,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.000,13.000,0.000,0.000,0.000,0.000,120.000,0.000,120.000,0.370,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.000,120.370,,PRODUCTION,0.900
2024,30701PCHML417SR,110020058649,APACHE MILLS PLANT 1,417 S RIVER ST,CALHOUN,GORDON,GA,30701,,,34.496796,-84.955207,,APACHE MILLS INC,808826846,APACHE MILLS INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324222640563,Diisononyl Phthalates (DINP),NO,N125,N125,524672476,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.100
2024,31082CHMCLINDUS,110007088668,BULK CHEMICAL SERVICES LLC.,726 INDUSTRIAL DR,SANDERSVILLE,WASHINGTON,GA,31082,,,32.965800,-82.803540,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222512079,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30291NVRSL6843G,110000587936,UFP UNION CITY LLC,5200 HWY 138 SUITE 100,UNION CITY,FULTON,GA,30291,,,33.569460,-84.554750,,UFP INDUSTRIES INC,017104670,UFP INDUSTRIES INC,NA,,NA,NO,321,Wood Products,,,,,,,321920,321114,,,,,1324222901389,Chlorothalonil,NO,0001897456,1897-45-6,93971,NO,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30050CRGLL71BAR,110000355749,POLYNT COMPOSITES USA INC.,71 BARNETT RD,FOREST PARK,CLAYTON,GA,30297,,,33.614444,-84.386389,,POLYNT COMPOSITES USA INC,968259981,POLYNT COMPOSITES USA INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222844728,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,2002.460,3765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5767.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4613.000,0.000,0.000,4613.000,0.000,0.000,0.000,0.000,0.000,0.000,8789.000,0.000,8789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13402.000,10380.460,0.000,0.000,5767.460,0.000,4613.000,0.000,8789.000,0.000,0.000,189374.000,0.000,208543.460,,PRODUCTION,0.750
2024,3007WRYRSN44PEA,110070367025,RYERSON INC.,4400 PEACHTREE INDUSTRIAL BLVD,NORCROSS,GWINNETT,GA,30071,,,33.975270,-84.178590,,RYERSON HOLDING CO,NA,RYERSON HOLDING CO,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1324222586950,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117446.000,0.000,0.000,0.000,117446.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117446.000,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,117446.000,0.000,0.000,117449.000,,PRODUCTION,1.000
2024,30467TRRNGBOX16,110042041475,JTEKT BEARINGS NA LLC  -  SYLVANIA GA.,400 FRIENDSHIP RD,SYLVANIA,SCREVEN,GA,30467,,,32.757720,-81.622030,,JTEKT NA CORP,832563774,,JTEKT CORP,570570962,JTEKT CORP,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1324222507129,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,,PRODUCTION,1.160
